OEP,CATEGORÍA,ESPECIALIDAD,PLAZAS,RESERVA DISCAPACIDAD,TOTAL PLAZAS,FECHA PUBLICACIÓN BOJA,ENLACE,ACCESO LIBRE/PROMOCIÓN INTERNA
2013,CELADOR/A CONDUCTOR/A,,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,COCINERO/A,,2,0,2,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,LAVANDERÍA/PLANCHADO,,0,0,0,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2013,PINCHE,,0,0,0,Boletín número 242 de 12/12/2013 ,http://www.juntadeandalucia.es/boja/2013/242/BOJA13-242-00004-20173-01_00038696.pdf ,PROMOCIÓN INTERNA
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ALERGOLOGÍA,6,,6,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANÁLISIS CLÍNICOS,25,,25,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANATOMÍA PATOLÓGICA,17,,17,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,124,,124,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANGIOLOGÍA Y CIRUGÍA VASCULAR,18,,18,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,APARATO DIGESTIVO,22,,22,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,BIOQUÍMICA CLÍNICA,7,,7,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CARDIOLOGÍA,68,,68,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA CARDIOVASCULAR,6,,6,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,75,,75,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORAL Y MAXILOFACIAL,16,,16,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,79,,79,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA PEDIÁTRICA,12,,12,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA PLÁSTICA Y REPARADORA,10,,10,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA TORÁCICA,3,,3,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,DERMATOLOGÍA MÉDIC.-QUIRÚRGICA Y VENEREOLOGÍA,25,,25,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ENDOCRINOLOGÍA Y NUTRICIÓN,21,,21,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,28,,28,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,28,,28,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,INMUNOLOGÍA,4,,4,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA FÍSICA Y REHABILITACIÓN,30,,30,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,31,,31,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,46,,46,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA NUCLEAR,13,,13,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA PREVENTIVA Y SALUD PÚBLICA,13,,13,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,MICROBIOLOGÍA Y PARASITOLOGÍA,9,,9,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEFROLOGÍA,8,,8,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,17,,17,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROCIRUGÍA,13,,13,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROFISIOLOGÍA CLÍNICA,4,,4,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROLOGÍA,19,,19,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,121,,121,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,49,,49,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA MÉDICA,17,,17,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA RADIOTERÁPICA,8,,8,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,O.R.L.,31,,31,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,70,,70,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,40,,40,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,101,,101,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,76,,76,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFARMACIA HOSPITALARIA,9,,9,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFÍSICA HOSPITALARIA,10,,10,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,REUMATOLOGÍA,10,,10,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2007,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,22,,22,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ALERGOLOGÍA,1,,1,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANÁLISIS CLÍNICOS,6,,6,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANATOMÍA PATOLÓGICA,6,,6,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,18,,18,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANGIOLOGÍA Y CIRUGÍA VASCULAR,6,,6,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,APARATO DIGESTIVO,2,,2,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CARDIOLOGÍA,12,,12,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA CARDIOVASCULAR,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA GENERAL Y APARATO DIGESTIVO,11,,11,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORAL Y MAXILOFACIAL,2,,2,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,13,,13,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA PEDIÁTRICA,2,,2,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA TORÁCICA,1,,1,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,DERMATOLOGÍA MÉDIC.-QUIRÚRGICA Y VENEREOLOGÍA,2,,2,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ENDOCRINOLOGÍA Y NUTRICIÓN,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,8,,8,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,13,,13,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,INMUNOLOGÍA,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA FÍSICA Y REHABILITACIÓN,13,,13,Boletín número 229 de 21/11/2007,http://www.juntadeandalucia.es/boja/2007/229/d1.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,7,,7,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,10,,10,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA NUCLEAR,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA PREVENTIVA Y SALUD PÚBLICA,2,,2,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,MICROBIOLOGÍA Y PARASITOLOGÍA,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,8,,8,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROCIRUGÍA,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROFISIOLOGÍA CLÍNICA,1,,1,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROLOGÍA,1,,1,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,O.R.L.,4,,4,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,23,,23,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,12,,12,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA MÉDICA,8,,8,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA RADIOTERÁPICA,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,28,,28,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,10,,10,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,REHABILITACIÓN,13,,13,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,REUMATOLOGÍA,3,,3,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,13,,13,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,6,,6,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,329,,329,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,MÉDICO FAMILIA DISP. CUID.CRIT. Y URG,,63,,63,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,MÉDICO FAMILIA SERV. CUID.CRIT.URG,,30,,30,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,PEDIATRA ATENCIÓN PRIMARIA,,90,,90,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ODONTO-ESTOMATOLÓGOS DE EBAP,,51,,51,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ATS/DUE,,833,,833,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ATS/DUE CUIDADOS CRÍTICOS Y URG.,,40,,40,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FISIOTERAPEUTA,,154,,154,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,MATRÓN/A,,44,,44,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TERAPEUTAS OCUPACIONALES,,14,,14,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,ANATOMÍA PATOLÓGICA,13,,13,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,LABORATORIO,140,,140,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,MEDICINA NUCLEAR,8,,8,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,141,,141,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,RADIOTERAPIA,10,,10,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A ESPECIALISTA,DOCUMENTACIÓN SANITARIA,11,,11,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,AUXILIAR DE ENFERMERÍA,,682,,682,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,10,,10,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,,33,,33,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,TRABAJADOR/A SOCIAL,,28,,28,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ADMINISTRATIVO/A,,25,,25,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,AUXILIAR ADMINISTRATIVO/A,,461,,461,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ALBAÑIL,,12,,12,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,CALEFACTOR,,8,,8,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,CELADOR Y CELADOR-CONDUCTOR,,245,,245,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,CELADOR/A,,140,,140,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,COCINERO/A,,40,,40,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,ELECTRICISTA,,22,,22,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,FONTANERO,,11,,11,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,LAVANDERÍA/PLANCHADO,,40,,40,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,MECÁNICO,,19,,19,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2004,PINCHE,,147,,147,Boletín número 61 de 29/03/2004 ,http://www.juntadeandalucia.es/boja/2004/61/d4.pdf ,AMBOS
2001,ENFERMERÍA/AYUDANTE TÉCNICO SANITARIO,ASISTENCIA SANITARIA DE ATENCIÓN PRIMARIA Y ÁREAS HOSPITALARIAS,741,,741,Boletín número 80 de 14/07/2001 ,http://www.juntadeandalucia.es/boja/2001/80/4 ,AMBOS
1999,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,MÉDICOS DE FAMILIA,620,,620,Boletín número 6 de 18/01/2000 ,http://www.juntadeandalucia.es/boja/2000/6/5 ,AMBOS
1998,MÉDICO GENERAL,,430,,430,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,MÉDICOS PEDIATRAS,,75,,75,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,ODONTOESTOMATÓLOGO,,10,,10,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,MATRÓN/A,,80,,80,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,FISIOTERAPEUTA,,5,,5,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,ATS/DUE,,300,,300,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,AUXILIAR DE ENFERMERÍA,,80,,80,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,TÉCNICO/A ESPECIALISTA,,25,,25,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,TRABAJADOR/A SOCIAL,,30,,30,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,CELADOR Y CELADOR-CONDUCTOR,,200,,200,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,FACULTATIVO/A ESPECIALISTA DE ÁREA,,400,,400,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,PSICÓLOGOS,,20,,20,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,MATRÓN/A,,50,,50,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,FISIOTERAPEUTA,,20,,20,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,TÉCNICO/A ESPECIALISTA,,100,,100,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,AUXILIAR DE ENFERMERÍA,,700,,700,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,TRABAJADOR/A SOCIAL,,20,,20,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
1998,GOBERNANTAS,,15,,15,Boletín número 149 de 31/12/1998 ,http://www.juntadeandalucia.es/boja/1998/149/d3.pdf ,AMBOS
